Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
-1.9240151237955825,3.50568404052639,0,0.8174095163856681,1.528493692219726,1,-0.8178979565826949,1.5054802667912826,0,-2.384003106192975,1.1552937005827555,1
0.405920811713132,1.9683572360122743,1,-0.21301548040427698,2.6633331911808553,0,0.522884476079143,1.5221771824069903,1,-0.5247164037801544,1.44574600256672,1
-0.5353106742291883,3.61721182139964,0,0.397972435172377,3.8992705449912965,1,-0.4644239102441392,1.0709747879583125,0,-1.6353749308654641,2.0179529282977575,0
-0.2320163184810704,4.338812570558207,0,-0.2845598534640648,1.6011205689042167,0,-1.5370005855446152,2.2284185758085857,0,-5.225481019240773,-1.0693654483138224,1
-1.3105268828789916,2.947958194160116,0,0.8227090829569569,1.4449489501542738,1,2.2292490631680035,2.8239102025980216,1,1.0450762681043033,4.091460055096411,1
4.90735115597007,6.898409661787269,1,0.09991848481572352,1.8179757617094936,1,1.911944634028603,2.8035681587401924,1,0.5512020460357975,7.507339333137895,0
1.422252813521529,3.5202290743035825,1,0.2220484016308325,1.3045087307258194,1,-0.33131177573497955,1.7497435121093938,0,-1.2509673342752285,2.260581871652133,1
0.5001727384841954,1.7536287896106721,1,-0.5819225578887919,1.646519531891499,0,0.6749630230963466,1.041400807085629,1,-0.635756225956664,1.1152845283889692,1
1.0025796356685468,2.9620419208646465,1,2.302249765334018,2.962342420541599,1,-0.05722291284357696,1.0768760235995152,0,1.8101371297732345,4.871109417740492,0
2.6875056774024104,2.962342420541599,1,-1.9357134361690338,4.606571379985862,0,-1.5727584811789659,2.297298921250913,0,-3.4144386130034445,-0.5466846871636419,1
-3.179826824763528,4.606571379985862,0,-1.1066799702395218,1.575823767584011,0,1.4973232353856942,1.6823175262563477,1,-3.3417158095462223,1.3133015455442214,1
4.232545912044164,6.871302143018814,1,1.2141976714977631,2.2275381706516892,1,-0.12516619877662516,1.4686103184666768,0,-0.33542310692514304,6.615163996068783,1
0.7574739703514279,2.411162323361545,1,0.1085152066233852,1.6631912167424643,1,-0.7760610269681172,3.0509623060209394,0,-2.683277751310153,-0.3314027529068583,1
-1.1606198991572008,4.179236586341578,0,-1.2357772218523642,1.9695596621042266,0,1.427960802317681,1.9599830607754065,1,-2.2407504404552245,1.9587802940007857,1
1.31828619861397,2.9791215140201692,1,-1.2822219906523058,2.007325328732819,0,0.03479569745336048,0.7673624177145308,1,-1.522985189459517,1.450274737795313,0
-4.479527288586306,6.455397702054419,0,0.630492718757677,2.030735510928168,1,-0.8900150526844005,1.6056196688409432,0,-4.725769693429315,1.81928329397269,0
0.03208973824663175,4.5687512550821365,1,-1.7284977976941247,2.5918903561972892,0,-1.6445845098416931,2.682951318167464,0,-3.9342409493754054,0.5970730812867387,1
-2.305167459872894,5.096534743238952,0,0.843241064534009,1.993096548582758,1,-1.6765636159575523,2.141924293439448,0,-2.9200527400247793,2.2672132342301103,1
4.725687029140712,7.04740184894047,1,-1.1338233418054333,1.56982620727554,0,0.7127079227825198,2.220622763170307,1,-1.534895023328148,5.493199758398765,1
-5.834764432842998,9.695494735189348,0,0.1412019897591959,1.728003670834601,1,-0.4919076451471308,1.133648629358366,0,-7.2157281553398,2.6286512027491478,1
0.24673848432073764,3.2261630392841933,1,0.8835220178140334,1.8084575043702769,1,0.26668098326094086,1.610410366590865,1,0.598788205974066,3.910647223395771,0
0.8920544410222214,2.1913760093232373,1,-0.8909740277822124,1.5870249264397156,0,0.6456288841866742,0.861498025625214,1,-1.0332337412516002,1.1463409532972098,1
